SMILES_131,SMILES_442,SMILES_611,SMILES_909,SMILES_1235,SMILES_1759
,,,"['COc1cc2cscc2cc1C', 'C=Cc1cc2cscc2cc1C']","['c1ccc2c(c1)csc2', 'COc1ccc2c(c1)csc2']","['C1COC2(O1)c1ccsc1c1c2ccs1', 'C=Cc1cc2cscc2cc1C']"
,,,"['C#Cc1sc2c(c1)scc2', 'CC(c1ccc2c(c1)csc2)(C)C']","['C=Cc1scc2c1ncs2', 'CC(c1ccc2c(c1)csc2)(C)C']","['Cc1cc2cscc2cc1C', 'C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,"['COc1cc2cscc2cc1OC', 'C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'COc1cc2cscc2cc1C']","['c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'Cc1ccc2c(c1)csc2']"
,,,"['COc1cc2cscc2cc1OC', 'C1COC2(O1)c1ccsc1c1c2ccs1']","['C=Cc1scc2c1ncs2', 'COc1ccc2c(c1)csc2']","['C=Cc1cc2cscc2cc1C', 'C#Cc1sc2c(c1CC)scc2CC']"
,,,"['C#Cc1c(C)cc2c1occc2', 'CC(c1ccc2c(c1)csc2)(C)C']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'Cc1ccc2c(c1)csc2']","['C=Cc1cc2cscc2cc1C', 'Oc1cc(oc1)C=C']"
,,,"['c1cc2c(s1)c1c(s2)ccs1', 'COc1ccc2c(c1)csc2']","['C=Cc1scc2c1OCCSO2', 'CC(c1ccc2c(c1)csc2)(C)C']","['Cc1ccc2c(c1)csc2', 'Oc1cc(oc1)C=C']"
,,,"['COc1cc2cscc2cc1OC', 'C#Cc1c(N)ccc2c1csc2']","['C=Cc1cc2cscc2cc1C', 'Oc1ccc(c2c1csc2)S']","['Cc1cc2cscc2cc1C', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,"['s1cc2c(c1)nco2', 'COc1ccc2c(c1)csc2']","['CS[C@@H]1CCOc2c(O1)c(C=C)sc2', 'CC(c1ccc2c(c1)csc2)(C)C']","['c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,"['C#Cc1scc2c1SCCO2', 'CC(c1ccc2c(c1)csc2)(C)C']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']","['CCSc1cc2cscc2cc1SCC', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,"['C=Cc1cc2cscc2cc1C', 'c1ccc2c(c1)csc2']","['C=Cc1scc2c1OCCSO2', 'COc1cc2cscc2cc1OC']","['Cc1cc2cscc2cc1C', 'COc1coc(c1)C=C']"
,,,"['s1cc2c(c1)nco2', 'c1ccc2c(c1)csc2']","['C=Cc1cc2cscc2cc1C', 'C=Cc1coc2c1CC2']","['CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC', 'C=CC1=CC2=C(C1)C=CC2']"
,,,"['C1COC2(O1)c1ccsc1c1c2ccs1', 'C=Cc1cc2cscc2cc1C']","['C=Cc1cc2c([nH]1)ccs2', 'CC(c1ccc2c(c1)csc2)(C)C']","['c1cc2c(s1)c1c(s2)ccs1', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,"['CC(c1ccc2c(c1)csc2)(C)C', 'C#Cc1cc2c([nH]1)ccs2']","['Cc1ccc2c(c1)csc2', 'c1ccc2c(c1)csc2']","['c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,"['CCc1nc2c(nc1CC)c1ccsc1c1c2ccs1', 'CC(c1ccc2c(c1)csc2)(C)C']","['COc1cc2cscc2cc1OC', 'S1CSc2c(O1)csc2']","['c1cc2c(s1)c1c(s2)ccs1', 'Cc1ccc2c(c1)csc2']"
,,,"['C1SSc2c(O1)csc2', 'COc1ccc2c(c1)csc2']","['C=Cc1cc2cscc2cc1C', 'C=Cc1scc2c1scn2']","['COc1cc2cscc2cc1OC', 'COc1coc(c1)C=C']"
,,,"['c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C=Cc1cc2cscc2cc1C']","['C=Cc1occ(c1S)O', 'COc1cc2cscc2cc1C']","['COc1cc2cscc2cc1OC', 'Cc1cc2cscc2cc1C']"
,,,"['COc1cc2cscc2cc1C', 'C=Cc1ccc2c(c1)csc2']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'c1ccc2c(c1)csc2']","['COc1cc2cscc2cc1OC', 'CCSc1cc2cscc2cc1SCC']"
,,,"['C#Cc1cc2c(s1)c1sccc1c1c2nc(CC)c(n1)CC', 'CC(c1ccc2c(c1)csc2)(C)C']","['COc1cc2cscc2cc1OC', 'Cc1cc2c(s1)c(sc2)C=C']","['CCSc1cc2cscc2cc1SCC', 'Cc1ccc2c(c1)csc2']"
,,,"['C1=CC2=C(C1)N=CC2', 'CC(c1ccc2c(c1)csc2)(C)C']","['C=Cc1cc2cscc2cc1C', 'Oc1cc(oc1)C=C']","['COc1cc2cscc2cc1C', 'Oc1cc(oc1)C=C']"
,,,"['COc1cc2cscc2cc1C', 'C#Cc1scc2c1scn2']","['COc1cc2cscc2cc1OC', 'c1nc2c([nH]1)[nH]cn2']","['C=Cc1cc2cscc2cc1C', 'C#Cc1cc2c([nH]1)ccs2']"
,,,"['COc1cc2cscc2cc1OC', 'C=Cc1oc(c(c1O)O)C=C']","['C1COC2(O1)c1ccsc1c1c2ccs1', 'COc1cc2cscc2cc1C']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C#C', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,"['Cc1ccc2c(c1)csc2', 'COc1ccc2c(c1)csc2']","['CCSc1cc2cscc2cc1SCC', 'C=Cc1cc2cscc2cc1C']","['COc1cc2cscc2cc1OC', 'C1COC2(O1)c1ccsc1c1c2ccs1']"
,,,"['COc1cc2cscc2cc1OC', 'C#CC=Cc1oc(c(c1O)O)C=C']","['COc1coc(c1)C=C', 'Cc1ccc2c(c1)csc2']","['COc1cc2cscc2cc1OC', 'C#Cc1cc2c([nH]1)ccs2']"
,,,"['COc1cc2cscc2cc1OC', 'C#Cc1cc2c([nH]1)ccs2']","['C1COC2(O1)c1ccsc1c1c2ccs1', 'Cc1ccc2c(c1)csc2']","['C#Cc1c(N)ccc2c1csc2', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,"['COc1cc2cscc2cc1OC', 'c1cc2c(s1)c1c(s2)ccs1']","['COc1cc2cscc2cc1OC', 's1cc2c(c1)ncs2']","['C#Cc1c(N)ccc2c1csc2', 'C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,"['C#Cc1cc2c(s1)c1sccc1c1c2nc(CC)c(n1)CC', 'COc1ccc2c(c1)csc2']","['C=Cc1cc2cscc2cc1C', 'C=Cc1ccc2c(c1)csc2']","['s1cc2c(c1)ncs2', 'COc1ccc2c(c1)csc2']"
,,,"['Oc1ccc(c2c1csc2)S', 'Cc1ccc2c(c1)csc2']","['COc1cc2cscc2cc1OC', 'CCSc1cc2cscc2cc1SCC']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C#C', 'COc1cc2cscc2cc1C']"
,,,,"['C=Cc1cc2cscc2cc1C', 'COc1coc(c1)C=C']","['COc1cc2cscc2cc1OC', 'c1cc2c(s1)c1c(s2)ccs1']"
,,,,"['C=Cc1ccc(c2c1csc2C=C)C', 'c1ccc2c(c1)csc2']","['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,"['COc1cc2cscc2cc1OC', 'C=Cc1ccc2c(c1)csc2']","['C1COC2(O1)c1ccsc1c1c2ccs1', 'COc1coc(c1)C=C']"
,,,,"['COc1cc2cscc2cc1OC', 'C=CC1=CC2=C(C1)C=CC2']","['C=Cc1scc2c1ncs2', 'Cc1ccc2c(c1)csc2']"
,,,,"['c1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'C=Cc1cc2cscc2cc1C']","['C1COC2(O1)c1ccsc1c1c2ccs1', 'C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,,"['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'COc1cc2cscc2cc1C']","['C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'COc1coc(c1)C=C']"
,,,,"['C=Cc1scc2c1OCCO2', 'C=Cc1cc2cscc2cc1C']","['Cc1cc2cscc2cc1C', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,"['C=Cc1occ(c1S)O', 'Oc1ccc(c2c1csc2)S']","['C#Cc1sc2c(c1CC)scc2CC', 'COc1coc(c1)C=C']"
,,,,"['COc1cc2cscc2cc1OC', 'c1cc2c(s1)c1c([nH]2)ccs1']","['COc1cc2cscc2cc1C', 'C=Cc1sc2c(c1)n(c1c2scc1)C']"
,,,,"['C=Cc1scc2c1scn2', 'CC(c1ccc2c(c1)csc2)(C)C']","['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C#Cc1cc2c([nH]1)ccs2']"
,,,,"['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'Cc1ccc2c(c1)csc2']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C=Cc1cc2cscc2cc1C']"
,,,,"['Cc1ccc2c(c1)csc2', 'COc1ccc2c(c1)csc2']","['C1COC2(O1)c1ccsc1c1c2ccs1', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,"['C=Cc1ccc(c2c1csc2C=C)C', 'Cc1ccc2c(c1)csc2']","['C#Cc1sc2c(c1CC)scc2CC', 'C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,"['C=Cc1ccc2c(c1)csc2', 'COc1ccc2c(c1)csc2']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'Cc1ccc2c(c1)csc2']"
,,,,"['S1CSc2c(O1)csc2', 'CC(c1ccc2c(c1)csc2)(C)C']","['C#Cc1c(N)ccc2c1csc2', 'C1COC2(O1)c1ccsc1c1c2ccs1']"
,,,,"['COc1cc2cscc2cc1OC', 'C=Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']",['s1cc2c(c1)ncs2']
,,,,"['COc1cc2cscc2cc1OC', 'C=Cc1oc(c(c1O)O)C=C']","['COc1cc2c(C=C)scc2cc1OC', 's1cc2c(c1)ncs2']"
,,,,"['CCSc1cc2cscc2cc1SCC', 'CC(c1ccc2c(c1)csc2)(C)C']","['CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC', 'Oc1cc(oc1)C=C']"
,,,,"['C=Cc1cc2cscc2cc1C', 'Cc1cc2c(s1)c(sc2)C=C']","['C1COC2(O1)c1ccsc1c1c2ccs1', 'C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,"['C=Cc1cc2cscc2cc1C', 'C=CC1=CC(=[S]C1)c1ccc(s1)C1=[S]CC=C1']","['Cc1cc2cscc2cc1C', 'C#Cc1sc2c(c1CC)scc2CC']"
,,,,"['C=Cc1occ(c1S)O', 'c1ccc2c(c1)csc2']","['COc1cc2cscc2cc1C', 'c1cc2c(s1)c1c(s2)ccs1']"
,,,,"['C=Cc1ccc2c(c1)csc2', 'CC(c1ccc2c(c1)csc2)(C)C']","['COc1coc(c1)C=C', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,"['s1cc2c(c1)nco2', 'CC(c1ccc2c(c1)csc2)(C)C']","['C#Cc1c(N)ccc2c1csc2', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,"['C=Cc1c2ccscc2c2c1ccs2', 'CC(c1ccc2c(c1)csc2)(C)C']","['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'COc1coc(c1)C=C']"
,,,,"['c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C=Cc1cc2cscc2cc1C']","['C#Cc1sc2c(c1CC)scc2CC', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,"['C=Cc1cc2cscc2cc1C', 'C=Cc1scc2c1ncs2']","['Cc1cc2cscc2cc1C', 'C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,"['COc1cc2cscc2cc1C', 'COc1ccc2c(c1)csc2']","['C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,"['c1cc2c(s1)c1c([nH]2)ccs1', 'CC(c1ccc2c(c1)csc2)(C)C']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'Cc1cc2cscc2cc1C']"
,,,,"['c1nc2c([nH]1)[nH]cn2', 'CC(c1ccc2c(c1)csc2)(C)C']","['c1cc2c(s1)c1c(s2)ccs1', 'C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,"['COc1cc2cscc2cc1OC', 'C=CC1=CC(=[S]C1)c1ccc(s1)C1=[S]CC=C1']","['Cc1ccc2c(c1)csc2', 's1cc2c(c1)ncs2']"
,,,,"['C1COc2c(SC1)csc2', 'CC(c1ccc2c(c1)csc2)(C)C']","['CCSc1cc2cscc2cc1SCC', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,,"['c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'Cc1ccc2c(c1)csc2']","['COc1cc2cscc2cc1OC', 'C=Cc1scc2c1ncs2']"
,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'Oc1ccc(c2c1csc2)S']","['COc1cc2cscc2cc1C', 'C=Cc1coc2c1CC2']"
,,,,,"['C=Cc1scc2c1ncs2', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,,,"['c1cc2c(s1)c1c(s2)ccs1', 'COc1coc(c1)C=C']"
,,,,,"['Cc1cc2cscc2cc1C', 'CCSc1cc2cscc2cc1SCC']"
,,,,,"['Cc1cc2cscc2cc1C', 'C1COC2(O1)c1ccsc1c1c2ccs1']"
,,,,,"['COc1cc2cscc2cc1OC', 'Oc1cc(oc1)C=C']"
,,,,,"['COc1cc2cscc2cc1OC', 'CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C#C']"
,,,,,"['COc1cc2cscc2cc1C', 'C=Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,,"['C1COC2(O1)c1ccsc1c1c2ccs1', 'C#Cc1sc2c(c1CC)scc2CC']"
,,,,,"['C#Cc1c(N)ccc2c1csc2', 'C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,,,"['C=Cc1sc2c(c1)n(c1c2scc1)C', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,,,"['CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC', 'C#Cc1cc2c([nH]1)ccs2']"
,,,,,"['C=Cc1occ(c1S)O', 'COc1cc2cscc2cc1C']"
,,,,,"['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,,"['Oc1ccc(c2c1csc2)S', 's1cc2c(c1)ncs2']"
,,,,,"['COc1cc2c(C#C)scc2cc1OC', 'Cc1ccc2c(c1)csc2']"
,,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C#C', 'Cc1ccc2c(c1)csc2']"
,,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C#Cc1c(N)ccc2c1csc2']"
,,,,,"['CCSc1cc2cscc2cc1SCC', 'C=Cc1cc2cscc2cc1C']"
,,,,,"['C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'C#Cc1cc2c([nH]1)ccs2']"
,,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,,,"['C=Cc1cc2cscc2cc1C', 'C=Cc1coc2c1CC2']"
,,,,,"['C=Cc1occ(c1S)O', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,,,"['C=Cc1cc2cscc2cc1C', 'C=Cc1sc2c(c1)n(c1c2scc1)C']"
,,,,,"['C=Cc1cc2csc(c2cc1C)C=C', 's1cc2c(c1)ncs2']"
,,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,,"['C=Cc1scc2c1scn2', 'Cc1ccc2c(c1)csc2']"
,,,,,"['C1COC2(O1)c1ccsc1c1c2ccs1', 'C#Cc1cc2c([nH]1)ccs2']"
,,,,,"['COc1cc2cscc2cc1C', 'c1cc2c(s1)c1c([nH]2)ccs1']"
,,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C#C', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,,,"['C#Cc1c(C)cc2c1occc2', 'C=Cc1cc2cscc2cc1C']"
,,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'COc1cc2cscc2cc1C']"
,,,,,"['COc1cc2cscc2cc1C', 'C=Cc1scc2c1ncs2']"
,,,,,"['C#Cc1c(N)ccc2c1csc2', 'C#Cc1sc2c(c1CC)scc2CC']"
,,,,,"['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C#Cc1sc2c(c1CC)scc2CC']"
,,,,,"['C=Cc1coc2c1CC2', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,,,"['CCSc1cc2cscc2cc1SCC', 'COc1coc(c1)C=C']"
,,,,,"['COc1cc2cscc2cc1OC', 'c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,,,"['Cc1cc2cscc2cc1C', 'Oc1cc(oc1)C=C']"
,,,,,"['COc1cc2cscc2cc1OC', 'C=Cc1coc2c1CC2']"
,,,,,"['C=CC1=CC2=C(C1)C=CC2', 'Oc1cc(oc1)C=C']"
,,,,,"['C=Cc1ccc(c2c1csc2C=C)C', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,,,"['c1cc2c(s1)c1c(s2)ccs1', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,,,"['COc1cc2cscc2cc1C', 'C=Cc1ccc(c2c1csc2C=C)C']"
,,,,,"['C=Cc1occ(c1S)O', 'Cc1ccc2c(c1)csc2']"
,,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,,,"['C=Cc1cc2cscc2cc1C', 'c1cc2c(s1)c1c([nH]2)ccs1']"
,,,,,"['C=Cc1cc2cscc2cc1C', 'c1cc2c(s1)c1c(s2)ccs1']"
,,,,,"['C#Cc1sc2c(c1CC)scc2CC', 'Oc1cc(oc1)C=C']"
,,,,,"['CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC', 'C=Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,,"['COc1cc2cscc2cc1OC', 'C=Cc1scc2c1scn2']"
,,,,,"['C=Cc1sc2c(c1)n(c1c2scc1)C', 'Cc1ccc2c(c1)csc2']"
,,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C#Cc1sc2c(c1CC)scc2CC']"
