SMILES_131,SMILES_442,SMILES_611,SMILES_909,SMILES_1235,SMILES_1759
,,,['CC(c1ccc2c(c1)csc2)(C)C'],"['C=CC1=CC(=[S]C1)c1ccc(s1)C1=[S]CC=C1', 'CC(c1ccc2c(c1)csc2)(C)C']","['COc1cc2cscc2cc1OC', 'Oc1cc(oc1)C=C']"
,,,"['CCc1c2CCSc2nc2c1c(C#C)cs2', 'COc1ccc2c(c1)csc2']","['Cc1ccc2c(c1)csc2', 'Oc1cc(oc1)C=C']","['COc1cc2cscc2cc1OC', 'CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C#C']"
,,,"['C1COC2(O1)c1ccsc1c1c2ccs1', 'COc1ccc2c(c1)csc2']","['C=Cc1occ(c1S)O', 'C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']","['COc1cc2cscc2cc1C', 'C=Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,"['c1cc2c(o1)cco2', 'CC(c1ccc2c(c1)csc2)(C)C']","['C1COC2(O1)c1ccsc1c1c2ccs1', 'C=Cc1ccc(c2c1csc2C=C)C']","['C1COC2(O1)c1ccsc1c1c2ccs1', 'C#Cc1sc2c(c1CC)scc2CC']"
,,,"['s1cc2c(c1)nco2', 'c1cc2c(s1)c1c(s2)ccs1']","['COc1cc2cscc2cc1C', 'C=Cc1ccc(c2c1csc2C=C)C']","['C#Cc1c(N)ccc2c1csc2', 'C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,"['s1cc2c(c1)nco2', 's1cc2c(c1)ncs2']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'COc1ccc2c(c1)csc2']","['C=Cc1sc2c(c1)n(c1c2scc1)C', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,"['COc1cc2cscc2cc1C', 's1cc2c(c1)nco2']","['C=Cc1ccc2c(c1)csc2', 'c1ccc2c(c1)csc2']","['CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC', 'C#Cc1cc2c([nH]1)ccs2']"
,,,"['COc1cc2cscc2cc1OC', 'Cc1cc2cscc2cc1C']","['CS[C@@H]1CCOc2c(O1)c(C=C)sc2', 'C=Cc1cc2cscc2cc1C']","['C=Cc1occ(c1S)O', 'COc1cc2cscc2cc1C']"
,,,"['C#Cc1scc2c1scn2', 'Cc1ccc2c(c1)csc2']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C=Cc1ccc(c2c1csc2C=C)C']","['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C=CC1=CC2=C(C1)C=CC2']"
,,,"['C=Cc1cc2cscc2cc1C', 'C#Cc1scc2c1ncs2']","['COc1cc2cscc2cc1C', 'COc1coc(c1)C=C']","['Oc1ccc(c2c1csc2)S', 's1cc2c(c1)ncs2']"
,,,"['COc1cc2cscc2cc1OC', 'COc1cscc1']","['C=Cc1nc2c([nH]1)[nH]cn2', 'CC(c1ccc2c(c1)csc2)(C)C']","['COc1cc2c(C#C)scc2cc1OC', 'Cc1ccc2c(c1)csc2']"
,,,"['COc1cc2cscc2cc1OC', 'C#Cc1scc2c1SCCCO2']","['C=Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'CC(c1ccc2c(c1)csc2)(C)C']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C#C', 'Cc1ccc2c(c1)csc2']"
,,,"['COc1cc2cscc2cc1C', 'C=Cc1oc(c(c1O)O)C=C']","['c1ccc2c(c1)csc2', 'Oc1cc(oc1)C=C']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C#Cc1c(N)ccc2c1csc2']"
,,,"['s1cc2c(c1)cco2', 'C=Cc1cc2cscc2cc1C']","['C1=CC2=C(C1)N=CC2', 'CC(c1ccc2c(c1)csc2)(C)C']","['CCSc1cc2cscc2cc1SCC', 'C=Cc1cc2cscc2cc1C']"
,,,"['C#Cc1oc2c(c1)occ2', 'CC(c1ccc2c(c1)csc2)(C)C']","['C=Cc1cc2cscc2cc1C', 'C1=CC(=[S]C1)c1ccc(s1)C1=[S]CC=C1']","['C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'C#Cc1cc2c([nH]1)ccs2']"
,,,"['C1CSc2c(O1)csc2', 'CC(c1ccc2c(c1)csc2)(C)C']","['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'c1ccc2c(c1)csc2']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,"['C=Cc1cc2cscc2cc1C', 'C#CC1=NC2=C(C1)C=CC2']","['Cc1cc2cscc2cc1C', 'C=Cc1cc2cscc2cc1C']","['C=Cc1cc2cscc2cc1C', 'C=Cc1coc2c1CC2']"
,,,"['COc1cc2cscc2cc1OC', 'c1cc2c(s1)c1c([nH]2)ccs1']","['Oc1ccc(c2c1csc2)S', 'Cc1ccc2c(c1)csc2']","['C=Cc1occ(c1S)O', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,"['C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'COc1ccc2c(c1)csc2']","['c1cc2c(s1)c1c(s2)ccs1', 'C=Cc1ccc(c2c1csc2C=C)C']","['C=Cc1cc2cscc2cc1C', 'C=Cc1sc2c(c1)n(c1c2scc1)C']"
,,,"['CCc1c2CCSc2nc2c1c(C#C)cs2', 'CC(c1ccc2c(c1)csc2)(C)C']","['COc1cc2cscc2cc1OC', 's1cc2c(c1)nco2']","['C=Cc1cc2csc(c2cc1C)C=C', 's1cc2c(c1)ncs2']"
,,,"['C#Cc1scc2c1scn2', 'Sc1ccc2c(c1)csc2']","['COc1cc2cscc2cc1OC', 'C=CC=Cc1oc(c(c1O)O)C=C']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C=CC1=CC2=C(C1)C=CC2']"
,,,"['C=Cc1cc2cscc2cc1C', 'C#Cc1scc2c1ccs2']","['C=Cc1cc2cscc2cc1C', 'C=CC1=CC2=C(C1)C=CC2']","['C=Cc1scc2c1scn2', 'Cc1ccc2c(c1)csc2']"
,,,"['CCSc1cc2cscc2cc1SCC', 'COc1cc2cscc2cc1C']","['C=Cc1coc2c1CC2', 'Cc1ccc2c(c1)csc2']","['C1COC2(O1)c1ccsc1c1c2ccs1', 'C#Cc1cc2c([nH]1)ccs2']"
,,,"['s1cc2c(c1)nco2', 'Oc1ccc(c2c1csc2)S']","['c1cc2c(s1)c1c(s2)ccs1', 'Cc1ccc2c(c1)csc2']","['COc1cc2cscc2cc1C', 'c1cc2c(s1)c1c([nH]2)ccs1']"
,,,"['CCc1nc2c(nc1CC)c1ccsc1c1c2ccs1', 'COc1ccc2c(c1)csc2']","['CS[C@@H]1CCOc2c(O1)c(C=C)sc2', 'Cc1ccc2c(c1)csc2']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C#C', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,"['Cc1ccc2c(c1)csc2', 'c1ccc2c(c1)csc2']","['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'COc1ccc2c(c1)csc2']","['C#Cc1c(C)cc2c1occc2', 'C=Cc1cc2cscc2cc1C']"
,,,"['C=Cc1ccc2c(c1)csc2', 'Cc1ccc2c(c1)csc2']","['C=Cc1ccc2c(c1)csc2', 's1cc2c(c1)ncs2']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'COc1cc2cscc2cc1C']"
,,,"['COc1cc2cscc2cc1OC', 'C#Cc1scc2c1ncs2']","['c1cc2c(o1)ccs2', 'CC(c1ccc2c(c1)csc2)(C)C']","['COc1cc2cscc2cc1C', 'C=Cc1scc2c1ncs2']"
,,,"['C#Cc1scc2c1scn2', 'c1ccc2c(c1)csc2']","['c1cc2c(s1)c1c(s2)ccs1', 'COc1ccc2c(c1)csc2']","['C#Cc1c(N)ccc2c1csc2', 'C#Cc1sc2c(c1CC)scc2CC']"
,,,"['COc1cc2cscc2cc1OC', 'c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']","['C=Cc1occ(c1S)O', 'C=Cc1ccc(c2c1csc2C=C)C']","['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C#Cc1sc2c(c1CC)scc2CC']"
,,,"['N#C[C](C1=C2CCSC2c2c1ccs2)C#N', 'CC(c1ccc2c(c1)csc2)(C)C']","['c1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'Cc1ccc2c(c1)csc2']","['C=Cc1coc2c1CC2', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,"['C#Cc1sc(c2c1nccn2)N', 'COc1cc2cscc2cc1OC']","['s1cc2c(c1)ncs2', 'COc1ccc2c(c1)csc2']","['CCSc1cc2cscc2cc1SCC', 'COc1coc(c1)C=C']"
,,,"['COc1cscc1', 'C=Cc1cc2cscc2cc1C']","['COc1cc2c(C=C)scc2cc1OC', 'CC(c1ccc2c(c1)csc2)(C)C']","['COc1cc2cscc2cc1OC', 'c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,"['COc1cc2cscc2cc1OC', 'C#Cc1scc2c1cco2']","['c1nc2c([nH]1)[nH]cn2', 'C=Cc1cc2cscc2cc1C']","['Cc1cc2cscc2cc1C', 'Oc1cc(oc1)C=C']"
,,,"['C=Cc1cc2cscc2cc1C', 'C#Cc1sc2c(c1CC)scc2CC']","['COc1coc(c1)C=C', 'c1ccc2c(c1)csc2']","['COc1cc2cscc2cc1OC', 'C=Cc1coc2c1CC2']"
,,,"['Cc1cc2c(s1)c(sc2)C#C', 'C=Cc1ccc2c(c1)csc2']","['COc1cc2cscc2cc1OC', 'C1=CC2=C(C1)N=CC2']","['C=CC1=CC2=C(C1)C=CC2', 'Oc1cc(oc1)C=C']"
,,,"['COc1cc2cscc2cc1C', 's1cc2c(c1)ncs2']","['C1COc2c(SC1)csc2', 'C=Cc1cc2cscc2cc1C']","['C=Cc1ccc(c2c1csc2C=C)C', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,"['C#Cc1sc2c(c1CC)scc2CC', 'COc1ccc2c(c1)csc2']","['C1SSc2c(O1)csc2', 'COc1ccc2c(c1)csc2']","['c1cc2c(s1)c1c(s2)ccs1', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,"['C=Cc1ccc2c(c1)csc2', 'c1ccc2c(c1)csc2']","['COc1cc2cscc2cc1OC', 'C=Cc1nc2c([nH]1)[nH]cn2']","['COc1cc2cscc2cc1C', 'C=Cc1ccc(c2c1csc2C=C)C']"
,,,"['C=Cc1cc2cscc2cc1C', 'C#Cc1cc2c([nH]1)ccs2']","['C=Cc1occ(c1S)O', 'Cc1ccc2c(c1)csc2']","['C=Cc1occ(c1S)O', 'Cc1ccc2c(c1)csc2']"
,,,"['C=Cc1ccc2c(c1)csc2', 'C=Cc1oc(c(c1O)O)C=C']","['COc1cc2cscc2cc1OC', 'C=Cc1c2ccscc2c2c1ccs2']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,"['COc1cc2cscc2cc1OC', 'C#Cc1cc2c(s1)cco2']","['Cc1cc2cscc2cc1C', 'C=Cc1occ(c1S)O']","['C=Cc1cc2cscc2cc1C', 'c1cc2c(s1)c1c([nH]2)ccs1']"
,,,"['s1cc2c(c1)nco2', 'Sc1ccc2c(c1)csc2']","['C=Cc1occ(c1S)O', 'COc1ccc2c(c1)csc2']","['C=Cc1cc2cscc2cc1C', 'c1cc2c(s1)c1c(s2)ccs1']"
,,,"['Sc1ccc2c(c1)csc2', 'COc1ccc2c(c1)csc2']","['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C=CC1=CC2=C(C1)C=CC2']","['C#Cc1sc2c(c1CC)scc2CC', 'Oc1cc(oc1)C=C']"
,,,"['C#Cc1scc2c1ncs2', 'COc1ccc2c(c1)csc2']","['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C=Cc1ccc(c2c1csc2C=C)C']","['CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC', 'C=Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,"['C=Cc1cc2cscc2cc1C', 'CC(=O)c1cccc2c1csc2']","['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'Oc1cc(oc1)C=C']","['COc1cc2cscc2cc1OC', 'C=Cc1scc2c1scn2']"
,,,"['Oc1ccc(c2c1csc2)S', 'C=Cc1oc(c(c1O)O)C=C']","['C=Cc1cc2cscc2cc1C', 'COc1c(C=C)occ1OC']","['C=Cc1sc2c(c1)n(c1c2scc1)C', 'Cc1ccc2c(c1)csc2']"
,,,"['c1cc2c(s1)c1c(s2)ccs1', 'Oc1ccc(c2c1csc2)S']","['s1cc2c(c1)cco2', 'C=Cc1cc2cscc2cc1C']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C#Cc1sc2c(c1CC)scc2CC']"
,,,['COc1ccc2c(c1)csc2'],"['Oc1ccc(c2c1csc2)S', 'COc1ccc2c(c1)csc2']","['C=Cc1scc2c1ncs2', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,"['C#Cc1sc(c2c1nccn2)N', 'CC(c1ccc2c(c1)csc2)(C)C']","['c1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'COc1cc2cscc2cc1C']","['COc1cc2cscc2cc1C', 'COc1cc2c(C#C)scc2cc1OC']"
,,,"['COc1cc2cscc2cc1OC', 'C#Cc1c(C)cc2c1occc2']",['CC(c1ccc2c(c1)csc2)(C)C'],"['s1cc2c(c1)ncs2', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,"['CCC1(CC)c2ccsc2c2c1ccs2', 'COc1ccc2c(c1)csc2']","['COc1cc2cscc2cc1OC', 'Sc1ccc2c(c1)csc2']","['Cc1cc2cscc2cc1C', 'C#Cc1c(N)ccc2c1csc2']"
,,,"['COc1cc2cscc2cc1OC', 'C#Cc1scc2c1ccs2']","['COc1cc2cscc2cc1C', 'COc1c(C=C)occ1OC']","['C#Cc1cc2c(s1)c1c(C2)ccs1', 's1cc2c(c1)ncs2']"
,,,"['C#Cc1sc2c(c1CC)scc2CC', 'C#Cc1scc2c1scn2']","['C=Cc1scc2c1OCCO2', 'Cc1ccc2c(c1)csc2']","['c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,"['COc1cc2cscc2cc1OC', 'COc1cc2c(C=C)scc2cc1OC']","['Sc1cccc2c1csc2', 's1cc2c(c1)ncs2']"
,,,,"['c1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'C=Cc1ccc(c2c1csc2C=C)C']","['c1cc2c(s1)c1c([nH]2)ccs1', 'Cc1ccc2c(c1)csc2']"
,,,,"['COc1cc2cscc2cc1C', 'Oc1ccc(c2c1csc2)S']","['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C=Cc1coc2c1CC2']"
,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'Oc1cc(oc1)C=C']","['C#Cc1c(N)ccc2c1csc2', 'c1cc2c(s1)c1c(s2)ccs1']"
,,,,"['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C=Cc1scc2c1ncs2']","['C#Cc1c(N)ccc2c1csc2', 'COc1coc(c1)C=C']"
,,,,"['COc1cc2c(C=C)scc2cc1C', 'COc1ccc2c(c1)csc2']",['COc1cc2cscc2cc1C']
,,,,"['c1ccc2c(c1)csc2', 'COc1c(C=C)occ1OC']","['Cc1cc2cscc2cc1C', 'c1cc2c(s1)c1c(s2)ccs1']"
,,,,"['s1cc2c(c1)ncs2', 'c1ccc2c(c1)csc2']","['c1cc2c(s1)c1c(s2)ccs1', 'Oc1cc(oc1)C=C']"
,,,,"['Oc1ccc(c2c1csc2)S', 'COc1c(C=C)occ1OC']","['C=Cc1sc2c(c1)n(c1c2scc1)C', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,,"['c1cc2c(s1)c1c(s2)ccs1', 'c1ccc2c(c1)csc2']","['COc1cc2cscc2cc1OC', 'COc1cc2c(C#C)scc2cc1OC']"
,,,,"['C=Cc1cc2c([nH]1)ccs2', 'C=Cc1cc2cscc2cc1C']","['Cc1cc2cscc2cc1C', 'C=Cc1scc2c1ncs2']"
,,,,"['C=Cc1occ(c1S)O', 'C1SSc2c(O1)csc2']","['C#Cc1c(N)ccc2c1csc2', 'C#Cc1cc2c([nH]1)ccs2']"
,,,,"['Oc1ccc(c2c1csc2)S', 'COc1coc(c1)C=C']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C#C', 'C=Cc1cc2cscc2cc1C']"
,,,,"['COc1cc2cscc2cc1OC', 'C1=CC(=[S]C1)c1ccc(s1)C1=[S]CC=C1']",['Cc1ccc2c(c1)csc2']
,,,,"['COc1cc2cscc2cc1C', 'C=Cc1scc2c1ncs2']","['C1COC2(O1)c1ccsc1c1c2ccs1', 'c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,,"['C=Cc1ccc(c2c1csc2C=C)C', 'Oc1ccc(c2c1csc2)S']","['C=Cc1coc2c1CC2', 'Cc1ccc2c(c1)csc2']"
,,,,"['C=Cc1occ(c1S)O', 'C=Cc1scc2c1ncs2']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,"['C=Cc1occ(c1S)O', 'C=CC1=CC2=C(C1)C=CC2']","['COc1cc2cscc2cc1C', 's1cc2c(c1)ncs2']"
,,,,"['C=Cc1occ(c1S)O', 'c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']","['CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC', 'C=Cc1coc2c1CC2']"
,,,,"['C=Cc1scc2c1OCCO2', 'COc1cc2cscc2cc1C']","['COc1cc2c(C#C)scc2cc1OC', 'CCOc1nc2csc(c2nc1CN)C=C']"
,,,,"['Oc1ccc(c2c1csc2)S', 'Oc1cc(oc1)C=C']","['C=CC1=CC2=C(C1)C=CC2', 'C#Cc1cc2c([nH]1)ccs2']"
,,,,"['COc1cc2cscc2cc1C', 'C=Cc1scc2c1scn2']","['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'c1cc2c(s1)c1c(s2)ccs1']"
,,,,"['C1SSc2c(O1)csc2', 'c1ccc2c(c1)csc2']","['C1COC2(O1)c1ccsc1c1c2ccs1', 'c1cc2c(s1)c1c(s2)ccs1']"
,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C1SSc2c(O1)csc2']","['C=Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'Cc1ccc2c(c1)csc2']"
,,,,"['CCSc1cc2cscc2cc1SCC', 'COc1ccc2c(c1)csc2']","['c1cc2c(s1)c1c([nH]2)ccs1', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,,"['s1cc2c(c1)nco2', 'COc1ccc2c(c1)csc2']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'COc1coc(c1)C=C']"
,,,,"['C=Cc1occ(c1S)O', 'c1cc2c(s1)c1c(s2)ccs1']","['C=Cc1scc2c1ccc(c2)C', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,,"['Cc1ccc2c(c1)csc2', 'COc1c(C=C)occ1OC']","['c1cnc2c(c1)csc2', 's1cc2c(c1)ncs2']"
,,,,"['COc1coc(c1)C=C', 'C=CC1=CC2=C(C1)C=CC2']","['C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'Oc1cc(oc1)C=C']"
,,,,"['COc1cc2c(C=C)scc2cc1OC', 'COc1ccc2c(c1)csc2']","['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'Oc1cc(oc1)C=C']"
,,,,"['COc1cc2cscc2cc1OC', 'c1cc2c(o1)ccs2']","['c1cc2c(s1)c1c(s2)ccs1', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,"['C=Cc1ccc(c2c1csc2C=C)C', 's1cc2c(c1)ncs2']","['C=Cc1oc2c(c1)occ2', 's1cc2c(c1)ncs2']"
,,,,"['C1SSc2c(O1)csc2', 'Oc1cc(oc1)C=C']","['C=Cc1scc2c1scn2', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,,"['Cc1cc2cscc2cc1C', 'C=Cc1ccc(c2c1csc2C=C)C']","['COc1coc(c1)C=C', 'Oc1cc(oc1)C=C']"
,,,,"['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'Oc1ccc(c2c1csc2)S']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C#C', 'C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,"['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C=Cc1ccc2c(c1)csc2']","['C#Cc1c(N)ccc2c1csc2', 'c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,,"['COc1cc2cscc2cc1C', 'C=Cc1coc2c1CC2']","['COc1cc2cscc2cc1C', 'C=Cc1scc2c1scn2']"
,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C=Cc1occ(c1S)O']","['CCSc1cc2cscc2cc1SCC', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,"['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'COc1coc(c1)C=C']","['C#Cc1c(N)ccc2c1csc2', 'C=Cc1sc2c(c1)n(c1c2scc1)C']"
,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'Cc1cc2cscc2cc1C']","['COc1cc2c(C=C)scc2cc1C', 's1cc2c(c1)ncs2']"
,,,,"['s1cc2c(c1)cco2', 'CC(c1ccc2c(c1)csc2)(C)C']","['c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,"['C=Cc1scc2c1scn2', 'COc1ccc2c(c1)csc2']","['COc1cc2cscc2cc1OC', 'C#Cc1c(C)cc2c1occc2']"
,,,,"['s1cc2c(c1)nco2', 'c1ccc2c(c1)csc2']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C#Cc1cc2c([nH]1)ccs2']"
,,,,"['C=Cc1occ(c1S)O', 'C=Cc1cc2c([nH]1)ccs2']","['C#Cc1c(C)cc2c1occc2', 'C#Cc1sc2c(c1CC)scc2CC']"
,,,,"['C1SSc2c(O1)csc2', 'C=CC1=CC2=C(C1)C=CC2']","['COc1coc(c1)C=C', 'C#Cc1cc2c([nH]1)ccs2']"
,,,,"['CCSc1cc2cscc2cc1SCC', 'C=Cc1scc2c1scn2']","['C#Cc1c(C)cc2c1occc2', 'COc1cc2cscc2cc1C']"
,,,,"['C1COC2(O1)c1ccsc1c1c2ccs1', 'C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']","['COc1cc2cscc2cc1OC', 'C=Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,"['C=Cc1occ(c1S)O', 'C=Cc1ccc2c(c1)csc2']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C#C', 'COc1coc(c1)C=C']"
,,,,"['C1COC2(O1)c1ccsc1c1c2ccs1', 'Oc1cc(oc1)C=C']","['s1cc2c(c1)ncs2', 'C=Cc1scc2c1ccc(c2)C(C)(C)C']"
,,,,"['c1cc2c(s1)c1c(s2)ccs1', 'Oc1ccc(c2c1csc2)S']","['COc1cc2cscc2cc1OC', 'C=Cc1sc2c(c1)n(c1c2scc1)C']"
,,,,"['C=Cc1cc2cscc2cc1C', 'COc1cc2c(C=C)scc2cc1OC']","['C#Cc1c(N)ccc2c1csc2', 'CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C#C']"
,,,,"['Cc1cc2cscc2cc1C', 'c1cc2c(s1)c1c(s2)ccs1']","['c1cc2c(s1)c1c(s2)ccs1', 'C#Cc1cc2c([nH]1)ccs2']"
,,,,"['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C1SSc2c(O1)csc2']","['Cc1cc2cscc2cc1C', 'C#Cc1cc2c([nH]1)ccs2']"
,,,,"['C=Cc1scc2c1scn2', 'C=Cc1ccc(c2c1csc2C=C)C']","['COc1cc2c(C=C)scc2cc1OC', 'COc1ccc2c(c1)csc2']"
,,,,"['C=Cc1scc2c1scn2', 'c1ccc2c(c1)csc2']","['c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'COc1coc(c1)C=C']"
,,,,"['C=Cc1ccc(c2c1csc2C=C)C', 'C=Cc1ccc2c(c1)csc2']","['C=Cc1cc2cscc2cc1C', 'COc1cc2c(C#C)scc2cc1OC']"
,,,,"['Cc1cc2cscc2cc1C', 'COc1cc2cscc2cc1C']","['CCSc1cc2cscc2cc1SCC', 'C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,,['C=Cc1cc2cscc2cc1C'],['CC(c1ccc2c(c1)csc2)(C)C']
,,,,"['C1COC2(O1)c1ccsc1c1c2ccs1', 'COc1ccc2c(c1)csc2']","['CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC', 'C1=CC(=[S]C1)c1ccc(s1)C1=[S]CC=C1']"
,,,,"['CCSc1cc2cscc2cc1SCC', 'C=Cc1ccc(c2c1csc2C=C)C']","['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C1COC2(O1)c1ccsc1c1c2ccs1']"
,,,,"['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'c1cc2c(s1)c1c(s2)ccs1']","['COc1cc2c(C#C)scc2cc1OC', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'Cc1cc2c(s1)c(sc2)C=C']","['Cc1cc2cscc2cc1C', 's1cc2c(c1)ncs2']"
,,,,"['Oc1cc(oc1)C=C', 'COc1ccc2c(c1)csc2']","['C#Cc1c(C)cc2c1occc2', 'Cc1ccc2c(c1)csc2']"
