File ID	SMILES	HOMO (eV)	LUMO (eV)	Trans (eV)	Osc	...
155	155 C1=c2ccccc2=C(C1=C)C1=c2ccccc2=C(C1=C)C1=c2ccccc2=C(C1=C)C1=c2ccccc2=C(C1=C)	-6.299708	-1.526287	1.555900	0.433900	1.872800	0.027400	2.076200	0.050900	2.091100	0.013800	2.545700	0.002200	2.749000	0.009400	2.858100	0.003600	2.948800	0.035500	3.119200	0.022000	3.158700	0.005300	3.729700	0.176900	3.778100	0.010800	3.841000	0.014100	3.869500	0.009700	3.894600	0.003400
156	156 c1sc(c2c1cc(C(F)(F)F)cc2)c1sc(c2c1cc(C(F)(F)F)cc2)c1sc(c2c1cc(C(F)(F)F)cc2)c1sc(c2c1cc(C(F)(F)F)cc2)	-7.077953	-1.725202	2.194500	0.920400	2.649900	0.278800	2.955200	0.124600	3.044500	0.016700	3.092400	0.002600	3.301800	0.012100	3.379700	0.000600	3.529900	0.002900	3.639500	0.041300	3.718100	0.072300	4.038400	0.029200	4.081200	0.039200	4.127900	0.026700	4.198100	0.005800	4.233800	0.009900
157	157 c1sc(c(c1)N(=O)=O)c1sc(c(c1)N(=O)=O)c1sc(c(c1)N(=O)=O)c1sc(c(c1)N(=O)=O)	-8.075250	-2.845767	1.084800	0.000900	1.200100	0.001500	2.107700	0.443600	2.300400	0.088200	2.333100	0.230700	2.432500	0.003000	2.605100	0.009800	2.608400	0.000200	2.651200	0.000300	2.738200	0.000000	2.807200	0.008000	2.910300	0.032500	3.139900	0.298500	3.341800	0.525200	3.408400	0.062400
158	158 c1scc2c1c(ccc2O)c1scc2c1c(ccc2O)c1scc2c1c(ccc2O)c1scc2c1c(ccc2O)	-6.756315	-0.834845	2.709500	0.037600	2.771200	0.269800	2.910900	0.761800	3.069700	0.023300	3.119700	0.002800	3.260700	0.009500	3.480000	0.002900	3.493300	0.001400	3.569100	0.043500	3.662200	0.002300	3.689400	0.002300	3.799400	0.034800	3.867900	0.008900	3.925900	0.015100	4.069000	0.045900
159	159 c1c(CC)cc(s1)c1c(CC)cc(s1)c1c(CC)cc(s1)c1c(CC)cc(s1)	-7.242310	-0.087621	3.465400	0.858100	3.928100	0.095200	4.298400	0.101600	4.430100	0.019900	4.527800	0.005900	4.644700	0.012000	4.675500	0.013500	4.842600	0.015100	4.859400	0.023500	4.931000	0.007400	5.031900	0.047400	5.123700	0.041800	5.187900	0.006200	5.216800	0.053300	5.257100	0.001900
160	160 c1sc(c2c1cc(C)c(C)c2)c1sc(c2c1cc(C)c(C)c2)c1sc(c2c1cc(C)c(C)c2)c1sc(c2c1cc(C)c(C)c2)	-6.223244	-1.003556	2.134900	0.883600	2.632400	0.340700	2.967000	0.124700	3.063800	0.003000	3.123100	0.007800	3.333000	0.021200	3.372900	0.000800	3.544900	0.022300	3.754600	0.064000	3.762800	0.111400	4.016200	0.002800	4.057200	0.000000	4.130500	0.008400	4.184100	0.003200	4.211800	0.000900
161	161 c1sc(c2c1c(F)ccc2F)c1sc(c2c1c(F)ccc2F)c1sc(c2c1c(F)ccc2F)c1sc(c2c1c(F)ccc2F)	-6.473316	-1.837041	1.798300	1.115700	2.441100	0.110700	2.778200	0.004000	2.860800	0.224600	3.004800	0.005400	3.171900	0.033500	3.373600	0.004200	3.544000	0.090900	3.696000	0.210000	3.707500	0.095200	3.906400	0.017000	4.016900	0.025400	4.030400	0.008700	4.063500	0.039200	4.151800	0.001700
162	162 c1sc(c2c1sc(N(=O)=O)c2)c1sc(c2c1sc(N(=O)=O)c2)c1sc(c2c1sc(N(=O)=O)c2)c1sc(c2c1sc(N(=O)=O)c2)	-8.010487	-2.532836	2.556800	0.177700	2.558600	0.000400	2.559200	0.000200	2.562000	0.099000	2.568800	0.330600	2.713600	0.000000	2.718200	0.003000	2.724700	0.007100	2.740700	0.189700	2.747100	0.212000	2.813800	0.565000	3.119600	0.248300	3.379200	0.202900	3.517400	0.027800	3.651300	0.035900
163	163 c1sc(c2c1[C@H](C(=O)C(F)(F)F)CCC2)c1sc(c2c1[C@H](C(=O)C(F)(F)F)CCC2)c1sc(c2c1[C@H](C(=O)C(F)(F)F)CCC2)c1sc(c2c1[C@H](C(=O)C(F)(F)F)CCC2)	-7.940554	-0.462321	3.205000	0.002400	3.298400	0.001100	3.348800	0.000800	3.354700	0.000500	3.745200	0.730200	3.992000	0.090300	4.101800	0.037700	4.179800	0.048500	4.232900	0.040300	4.277000	0.007300	4.320800	0.014700	4.369700	0.031000	4.413900	0.052800	4.463700	0.005400	4.583000	0.016300
164	164 n1c2cscc2[nH]cc1n1c2cscc2[nH]cc1n1c2cscc2[nH]cc1n1c2cscc2[nH]cc1	-7.268977	0.443546	4.074600	0.234300	4.156900	0.093600	4.190900	0.309700	4.267200	0.023000	4.331500	0.240900	4.398400	0.215200	4.454900	0.077300	4.502200	0.053900	4.546300	0.009800	4.700200	0.034900	4.847900	0.029000	4.875500	0.005400	4.950100	0.007900	5.004300	0.016500	5.056900	0.002900
165	165 c1cc2c(s1)c1c(c(=O)n(c2=O)CC)cc(s1)c1cc2c(s1)c1c(c(=O)n(c2=O)CC)cc(s1)c1cc2c(s1)c1c(c(=O)n(c2=O)CC)cc(s1)c1cc2c(s1)c1c(c(=O)n(c2=O)CC)cc(s1)	-7.500546	-1.906974	2.416500	1.966600	2.715800	0.319200	3.019400	0.143500	3.151300	0.038800	3.389700	0.007800	3.390500	0.009700	3.394700	0.001600	3.401300	0.001500	3.457600	0.009600	3.460100	0.010000	3.460600	0.002900	3.462300	0.006100	3.746100	0.003500	3.768900	0.276300	3.942200	0.010700
166	166 c1sc(c2c1C=[S]C=C2)c1sc(c2c1C=[S]C=C2)c1sc(c2c1C=[S]C=C2)c1sc(c2c1C=[S]C=C2)	-5.625682	-1.721664	0.800400	0.151300	1.024300	0.094900	2.151100	0.004100	2.163600	0.015600	2.469900	0.194900	2.672000	0.142700	2.676700	0.044800	2.782300	0.078700	2.932900	0.189000	2.977400	0.723700	3.300200	0.037200	3.369600	0.026000	3.396000	0.086000	3.461000	0.007900	3.574900	0.268300
167	167 c1sc(c2c1cc(S)cc2)c1sc(c2c1cc(S)cc2)c1sc(c2c1cc(S)cc2)c1sc(c2c1cc(S)cc2)	-6.496990	-1.225057	2.140500	0.921000	2.612200	0.127100	2.941000	0.262100	3.018900	0.001500	3.081200	0.006600	3.277200	0.028600	3.442900	0.018600	3.598500	0.081100	3.698700	0.074100	3.741000	0.047400	4.017400	0.004700	4.094900	0.002500	4.125000	0.013900	4.180700	0.003200	4.214400	0.002900
168	168 c1c2c3CCSc3c3SCCc3c2c(cc1)c1c2c3CCSc3c3SCCc3c2c(cc1)c1c2c3CCSc3c3SCCc3c2c(cc1)c1c2c3CCSc3c3SCCc3c2c(cc1)	-7.311971	-0.276196	3.462800	0.430000	3.477700	0.093000	3.489300	0.597800	3.603800	0.035300	3.610200	0.047800	3.636200	0.030700	3.745500	0.135400	3.746600	0.054600	4.145100	0.000700	4.161700	0.004500	4.225000	0.000300	4.242600	0.001400	4.359500	0.006500	4.369200	0.001000	4.496000	0.228700
169	169 C1=[S]C(=O)C2=C1C(=O)[S]=C2C1=[S]C(=O)C2=C1C(=O)[S]=C2C1=[S]C(=O)C2=C1C(=O)[S]=C2C1=[S]C(=O)C2=C1C(=O)[S]=C2	-8.461652	-2.508890	2.269600	0.000000	2.270000	0.000000	2.411400	0.002200	2.411500	0.002800	2.810000	1.288100	2.845200	0.000900	2.852300	0.016200	2.852900	0.000300	2.856900	0.202000	3.035200	0.333200	3.718000	0.009400	3.845200	0.006700	3.949300	0.001000	3.995500	0.008600	4.069600	0.003700
170	170 c1sc(c2c1cc(C(=O)O)c(O)c2)c1sc(c2c1cc(C(=O)O)c(O)c2)c1sc(c2c1cc(C(=O)O)c(O)c2)c1sc(c2c1cc(C(=O)O)c(O)c2)	-6.652911	-2.229701	1.563100	0.818900	2.244000	0.124600	2.518900	0.307900	2.620700	0.131600	2.838100	0.029600	2.961400	0.108600	3.224100	0.046100	3.375600	0.087000	3.474300	0.139000	3.525300	0.051300	3.611700	0.002900	3.631000	0.000900	3.652200	0.005600	3.662700	0.041100	3.726000	0.020600
171	171 c1c2c(OCN2)c(s1)c1c2c(OCN2)c(s1)c1c2c(OCN2)c(s1)c1c2c(OCN2)c(s1)	-6.704341	-0.551303	2.804000	1.121200	3.492200	0.253200	4.060100	0.061600	4.072400	0.028900	4.289700	0.023400	4.384200	0.000100	4.400400	0.002800	4.437500	0.004400	4.505900	0.026300	4.759600	0.087500	4.769600	0.045600	4.895800	0.126700	4.971800	0.049600	5.065400	0.044400	5.171300	0.004000
172	172 c1cc2c(cc1)c1c(C2)cc(cc1)c1cc2c(cc1)c1c(C2)cc(cc1)c1cc2c(cc1)c1c(C2)cc(cc1)c1cc2c(cc1)c1c(C2)cc(cc1)	-7.318774	-0.255243	3.633700	2.847300	3.869400	0.018800	4.073800	0.246900	4.112900	0.038300	4.130100	0.015400	4.153200	0.008800	4.161000	0.003200	4.178800	0.001500	4.203800	0.007900	4.238500	0.000000	4.319000	0.003200	4.324200	0.000100	4.763300	0.050400	4.928000	0.073000	5.085200	0.010500
173	173 c1c2c(nccn2)c(c2c1nccn2)c1c2c(nccn2)c(c2c1nccn2)c1c2c(nccn2)c(c2c1nccn2)c1c2c(nccn2)c(c2c1nccn2)	-7.609664	-1.292269	2.883300	0.653300	3.044500	0.000000	3.213500	0.145100	3.217500	0.000000	3.284000	0.000000	3.287200	0.000000	3.291500	0.000000	3.292100	0.000000	3.324500	0.030800	3.324500	0.030800	3.347300	0.312200	3.347300	0.312200	3.456300	0.000000	3.457200	0.000000	3.520400	0.000000
174	174 c1c2c(=O)sc(=O)c2c(c2c1c(=O)sc2=O)c1c2c(=O)sc(=O)c2c(c2c1c(=O)sc2=O)c1c2c(=O)sc(=O)c2c(c2c1c(=O)sc2=O)c1c2c(=O)sc(=O)c2c(c2c1c(=O)sc2=O)	-9.554189	-2.447392	2.833400	0.000700	2.833800	0.000800	2.877300	0.000700	2.877400	0.000700	2.913700	0.000000	2.914800	0.000000	2.923300	0.000000	2.923400	0.000000	2.965100	0.000000	2.965300	0.000000	2.985900	0.000000	2.985900	0.000000	3.020400	0.000000	3.021400	0.000000	3.033300	0.000000
176	176 c1sc(c2c1C[C@H](OC)[C@@H](OC)C2)c1sc(c2c1C[C@H](OC)[C@@H](OC)C2)c1sc(c2c1C[C@H](OC)[C@@H](OC)C2)c1sc(c2c1C[C@H](OC)[C@@H](OC)C2)	-7.225439	0.066396	3.504000	0.724400	3.943100	0.190700	4.216800	0.084700	4.370800	0.019400	4.461700	0.004500	4.582200	0.021700	4.620800	0.012300	4.756200	0.005400	4.814300	0.031100	4.862800	0.022500	4.918200	0.032800	4.969400	0.018100	5.050800	0.009900	5.124600	0.036800	5.132800	0.020400
178	178 c1c(OC)cc(c(c1)OCC(CC)CC)c1c(OC)cc(c(c1)OCC(CC)CC)c1c(OC)cc(c(c1)OCC(CC)CC)c1c(OC)cc(c(c1)OCC(CC)CC)	-7.280406	0.081362	3.721200	0.802300	3.978200	0.010200	4.051200	0.104600	4.117400	0.054200	4.196700	0.032800	4.407000	0.008600	4.652500	0.121200	4.727200	0.123300	4.992800	0.090200	5.032800	0.423300	5.050300	0.879700	5.147800	0.767100	5.280300	0.003400	5.307400	0.010200	5.313900	0.009200
179	179 c1c2[CH][S]([CH2])[CH]c2c(cc1)c1c2[CH][S]([CH2])[CH]c2c(cc1)c1c2[CH][S]([CH2])[CH]c2c(cc1)c1c2[CH][S]([CH2])[CH]c2c(cc1)	-5.303499	-1.348324	0.449900	0.000700	1.848900	0.000400	1.948900	0.003000	1.966700	0.003300	1.968600	0.002700	2.094400	0.002300	2.227300	0.688200	2.266500	0.315700	2.331400	0.045700	2.375400	0.765000	2.656200	0.473100	2.731100	0.194900	2.785100	0.000900	2.788200	0.072900	2.812400	0.021200
180	180 c1sc(c(c1OC)C(F)(F)F)c1sc(c(c1OC)C(F)(F)F)c1sc(c(c1OC)C(F)(F)F)c1sc(c(c1OC)C(F)(F)F)	-7.594425	-1.301793	2.838800	0.830200	3.483100	0.132100	3.806800	0.105700	4.029300	0.067400	4.177600	0.016800	4.258800	0.011300	4.318200	0.012600	4.447800	0.021200	4.516800	0.055600	4.596200	0.002500	4.704200	0.020500	4.731100	0.000900	4.805100	0.009300	4.871000	0.007000	4.996400	0.028300
181	181 c1scc2c1CCC[C@H]2C(=O)Oc1scc2c1CCC[C@H]2C(=O)Oc1scc2c1CCC[C@H]2C(=O)Oc1scc2c1CCC[C@H]2C(=O)O	-8.045318	-0.044082	3.133600	0.000900	3.195400	0.001200	3.891400	0.002500	3.941200	0.006700	4.164900	0.146900	4.175200	0.206600	4.224000	0.154400	4.533200	0.140300	4.669000	0.028100	4.712400	0.038800	4.878800	0.038300	4.895000	0.039000	4.926900	0.004300	4.983900	0.004800	5.124600	0.018800
183	183 c1c([n]c2[CH]Sc12)c1c([n]c2[CH]Sc12)c1c([n]c2[CH]Sc12)c1c([n]c2[CH]Sc12)	-8.293486	-1.421251	3.286200	0.071400	3.330700	0.129200	3.434600	0.209800	3.497600	0.101200	3.671800	0.011600	3.787500	0.014400	3.797700	0.006500	3.849900	0.005300	3.988500	0.345700	4.023500	0.434100	4.133200	0.114000	4.247800	0.164400	4.317000	0.060100	4.385800	0.025000	4.510700	0.000400
184	184 c1oc2cc(sc2c1)c1oc2cc(sc2c1)c1oc2cc(sc2c1)c1oc2cc(sc2c1)	-6.374811	-1.228866	2.103900	1.877100	2.750300	0.029900	3.275700	0.188000	3.445700	0.001000	3.712900	0.001400	3.842700	0.009600	4.054600	0.014800	4.209100	0.007600	4.339600	0.000300	4.381100	0.036200	4.385000	0.000100	4.427900	0.000100	4.552200	0.006800	4.602700	0.011300	4.719800	0.005500
185	185 c1sc(c2c1cc(C=C)cc2)c1sc(c2c1cc(C=C)cc2)c1sc(c2c1cc(C=C)cc2)c1sc(c2c1cc(C=C)cc2)	-6.444744	-1.190770	2.143200	0.891100	2.605100	0.320200	2.928800	0.069100	3.030900	0.033000	3.059000	0.006200	3.274400	0.009700	3.356600	0.017100	3.507300	0.058900	3.651000	0.057100	3.692500	0.082700	3.954600	0.021400	3.994600	0.033600	4.077200	0.012600	4.099400	0.009900	4.183400	0.048300
186	186 C#Cc1[nH]c(cc1)C#CC#Cc1[nH]c(cc1)C#CC#Cc1[nH]c(cc1)C#CC#Cc1[nH]c(cc1)C#C	-6.990877	-0.579602	2.878600	0.000000	2.903200	0.026300	2.921600	0.000100	2.934400	1.792500	3.025700	0.053000	3.109800	0.176000	3.127800	0.008400	3.194800	0.043700	3.277700	0.004200	3.359300	1.418200	3.614900	0.086600	3.898500	0.235400	4.155400	0.002700	4.155600	0.000000	4.166900	0.180700
187	187 C(=S)[CH]C1=[S]C=C(O1)C(=S)[CH]C1=[S]C=C(O1)C(=S)[CH]C1=[S]C=C(O1)C(=S)[CH]C1=[S]C=C(O1)	-6.296442	-1.977996	0.413700	0.024800	1.845400	0.002500	1.950700	0.002700	2.059600	0.000000	2.127900	0.001000	2.491800	0.003100	2.711300	0.052100	2.947000	0.019300	3.160500	0.183500	3.294000	0.081300	3.446400	0.059600	3.462400	0.000100	3.532100	0.403000	3.640000	0.118800	3.733300	0.535000
188	188 c1sc2nc(sc2c1)c1sc2nc(sc2c1)c1sc2nc(sc2c1)c1sc2nc(sc2c1)	-6.741621	-1.592138	2.195200	1.785700	2.834400	0.032300	3.262500	0.177800	3.506400	0.009400	3.663300	0.014100	3.812200	0.001500	4.042200	0.018900	4.108000	0.020800	4.301500	0.012200	4.330200	0.000000	4.424100	0.005400	4.450800	0.005400	4.468400	0.005300	4.513000	0.000400	4.548300	0.011900
189	189 C1=C2C(C(=O)N1)=C(OC2=O)C1=C2C(C(=O)N1)=C(OC2=O)C1=C2C(C(=O)N1)=C(OC2=O)C1=C2C(C(=O)N1)=C(OC2=O)	-8.119877	-3.009579	2.341100	1.931500	2.880400	0.000800	3.253900	0.146800	3.327200	0.016600	3.372400	0.001000	3.389300	0.000000	3.401200	0.000100	3.491900	0.000800	3.504200	0.000300	3.507800	0.000000	3.511600	0.002700	3.523600	0.000300	3.580500	0.001000	3.965800	0.091700	4.007600	0.046600
190	190 c1sc(c2c1C[C@H](C(=O)O)[C@@H](O)C2)c1sc(c2c1C[C@H](C(=O)O)[C@@H](O)C2)c1sc(c2c1C[C@H](C(=O)O)[C@@H](O)C2)c1sc(c2c1C[C@H](C(=O)O)[C@@H](O)C2)	-7.926404	-0.454158	3.589800	0.748300	3.862400	0.000700	3.866000	0.000700	3.883200	0.000500	3.888700	0.000400	3.941100	0.082700	4.221200	0.126400	4.315600	0.012000	4.392600	0.007500	4.512300	0.016700	4.523500	0.003100	4.658200	0.005200	4.778400	0.058600	4.808500	0.013800	4.849700	0.013100
191	191 c1sc(c2c1cc(C(C)(C)C)cc2)c1sc(c2c1cc(C(C)(C)C)cc2)c1sc(c2c1cc(C(C)(C)C)cc2)c1sc(c2c1cc(C(C)(C)C)cc2)	-6.297259	-1.061244	2.139900	0.951100	2.635600	0.136400	2.974700	0.196200	3.076200	0.006500	3.110000	0.011800	3.331500	0.019700	3.443400	0.025100	3.646500	0.087600	3.751700	0.132500	3.789200	0.058000	4.038800	0.000700	4.110800	0.001500	4.153700	0.010700	4.215900	0.003100	4.225800	0.000900
193	193 c1c2nsnc2c(cc1)c1c2nsnc2c(cc1)c1c2nsnc2c(cc1)c1c2nsnc2c(cc1)	-7.814565	-2.076501	2.532100	0.797000	2.787700	0.001600	3.008200	0.000000	3.011000	0.152500	3.489500	0.000100	3.585100	0.004200	3.773400	0.006000	3.781400	0.013600	3.852800	0.002600	3.882600	0.011400	3.930800	0.012600	3.931300	0.000200	3.993300	0.006000	4.023400	0.231600	4.043800	0.213200
194	194 c1sc(c2c1c(C(F)(F)F)ccc2C#N)c1sc(c2c1c(C(F)(F)F)ccc2C#N)c1sc(c2c1c(C(F)(F)F)ccc2C#N)c1sc(c2c1c(C(F)(F)F)ccc2C#N)	-7.538914	-1.689555	2.417100	0.901200	2.677000	0.118800	2.810900	0.097800	2.846700	0.158000	3.090100	0.000900	3.136300	0.005000	3.187400	0.005800	3.225400	0.000600	3.284800	0.001600	3.348000	0.005800	3.829900	0.030700	3.939200	0.033100	4.025900	0.039900	4.058600	0.008100	4.097400	0.003600
195	195 c1c(C(=O)C)scc1c1c(C(=O)C)scc1c1c(C(=O)C)scc1c1c(C(=O)C)scc1	-8.346276	-0.882737	3.047400	0.004700	3.063000	0.000500	3.072200	0.000600	3.090900	0.001600	3.849000	0.062100	3.939300	0.246400	3.981600	0.353800	4.092600	0.317600	4.407100	0.075600	4.542900	0.088900	4.616400	0.284600	4.668100	0.055400	4.714900	0.214500	4.752500	0.115100	4.858800	0.086100
196	196 c1c2nccnc2c(s1)c1c2nccnc2c(s1)c1c2nccnc2c(s1)c1c2nccnc2c(s1)	-5.939157	-2.275144	1.258100	1.183600	1.927800	0.000000	2.195300	0.125100	2.211400	0.000000	2.395100	0.000000	3.032100	0.189600	3.064800	0.031400	3.076300	0.000000	3.086700	0.008100	3.087400	0.000000	3.170700	0.171000	3.355200	0.000000	3.539100	0.084700	3.619900	0.000000	3.651200	0.074400
197	197 c1c(F)cccc1c1c(F)cccc1c1c(F)cccc1c1c(F)cccc1	-8.478795	-0.165445	4.291500	0.005700	4.324800	0.003200	4.375300	0.005900	4.435800	0.004500	4.572100	0.158400	4.788100	0.181600	4.989500	0.066300	5.015500	0.080700	5.277900	0.489600	5.334600	0.339900	5.391400	0.477900	5.424900	0.374900	5.521000	0.402800	5.587700	0.012600	5.628200	0.491300
198	198 c1scc(C(=O)O)c1Sc1scc(C(=O)O)c1Sc1scc(C(=O)O)c1Sc1scc(C(=O)O)c1S	-7.469253	-1.048455	2.919500	0.007500	3.286500	0.026700	3.301300	0.001900	3.448800	0.010900	3.558000	0.022100	3.761100	0.004200	3.818100	0.006400	3.932300	0.010300	3.977100	0.071200	4.071100	0.033000	4.234300	0.078700	4.271800	0.193500	4.320300	0.183800	4.376100	0.018200	4.407000	0.051400
200	200 c1c2nc(C)c(C)nc2c(s1)c1c2nc(C)c(C)nc2c(s1)c1c2nc(C)c(C)nc2c(s1)c1c2nc(C)c(C)nc2c(s1)	-5.678744	-1.873504	1.321600	1.120700	2.002900	0.000000	2.275700	0.140300	2.293800	0.000000	2.460800	0.000000	3.057900	0.176100	3.130400	0.025300	3.142000	0.000000	3.163600	0.012200	3.164300	0.000000	3.188300	0.248400	3.363400	0.000000	3.538600	0.115000	3.633400	0.000000	3.688200	0.198700
201	201 N1c2cscc2N(CC(=O)C1)N1c2cscc2N(CC(=O)C1)N1c2cscc2N(CC(=O)C1)N1c2cscc2N(CC(=O)C1)	-8.280696	-0.166262	3.267300	0.000200	3.272200	0.000300	3.280400	0.000100	3.286900	0.000200	4.300100	0.043700	4.334500	0.349300	4.356300	0.090400	4.427300	0.044300	4.841600	0.007400	4.845800	0.063700	4.865200	0.290300	4.924700	0.181600	5.190100	0.000600	5.214700	0.003500	5.236300	0.014600
202	202 c1[nH]c(C=C)c(c1)c1[nH]c(C=C)c(c1)c1[nH]c(C=C)c(c1)c1[nH]c(C=C)c(c1)	-6.665701	-0.258780	3.199000	0.155600	3.339600	0.525200	3.505200	1.395100	3.953700	0.108400	3.989300	0.344800	4.160900	0.079400	4.289800	0.282800	4.406900	0.020700	4.656400	0.018100	4.729100	0.001200	4.788700	0.050800	4.830300	0.032000	4.894400	0.004200	4.918500	0.006200	4.962300	0.008400
203	203 c1c2c(=O)n(c(=O)c2cc2c1c(=O)oc2=O)c1c2c(=O)n(c(=O)c2cc2c1c(=O)oc2=O)c1c2c(=O)n(c(=O)c2cc2c1c(=O)oc2=O)c1c2c(=O)n(c(=O)c2cc2c1c(=O)oc2=O)	-10.390123	-2.564129	3.295300	0.001200	3.316300	0.001400	3.331200	0.001600	3.341200	0.001400	3.458500	0.000600	3.463500	0.000600	3.465700	0.000600	3.469100	0.000600	3.510600	0.000100	3.542800	0.000100	3.554100	0.000100	3.556300	0.000000	3.582100	0.000100	3.586200	0.000100	3.590000	0.000000
204	204 c1ccc(c2c1cccn2)c1ccc(c2c1cccn2)c1ccc(c2c1cccn2)c1ccc(c2c1cccn2)	-7.746537	-0.629399	3.766800	0.747700	3.858200	0.001100	3.888900	0.047500	3.928500	0.013900	3.950500	0.008400	3.951600	0.013400	4.001500	0.014100	4.023700	0.026300	4.029600	0.011400	4.092500	0.046500	4.105600	0.071200	4.118800	0.064900	4.548700	0.001000	4.552200	0.001100	4.657000	0.008800
209	209 c1oc(cc1C=O)c1oc(cc1C=O)c1oc(cc1C=O)c1oc(cc1C=O)	-7.518778	-1.828877	2.393200	0.720500	2.932900	0.000100	3.002000	0.000000	3.019400	0.000000	3.028000	0.000000	3.132100	0.011500	3.475400	0.592400	3.728300	0.029700	3.986000	0.111700	4.307100	0.172400	4.553300	0.132000	4.609900	0.047600	4.706400	0.070800	4.850800	0.000100	4.858500	0.021000
210	210 c1c(CC)c(ccc1)c1c(CC)c(ccc1)c1c(CC)c(ccc1)c1c(CC)c(ccc1)	-8.195525	0.502594	4.281700	0.000600	4.305800	0.000000	4.409300	0.029900	4.411000	0.011700	4.744200	0.048200	4.843500	0.063100	4.928300	0.562600	5.015100	0.015100	5.230800	1.446800	5.461600	0.424300	5.497100	0.466500	5.558900	0.027100	5.565000	0.030300	5.584700	0.441200	5.616100	0.113400
211	211 c1sc(c2c1cc(C#N)c(C#N)c2)c1sc(c2c1cc(C#N)c(C#N)c2)c1sc(c2c1cc(C#N)c(C#N)c2)c1sc(c2c1cc(C#N)c(C#N)c2)	-7.813749	-2.570659	2.126200	0.813000	2.584700	0.134200	2.854500	0.229800	2.918200	0.013500	3.010400	0.005000	3.166500	0.015400	3.316200	0.018700	3.380800	0.033900	3.458800	0.247700	3.553100	0.053800	3.786500	0.094800	3.848500	0.075100	3.909700	0.067900	3.951100	0.037700	4.061200	0.062700
212	212 [CH]/C=C\1/OCC[C](OCC1)[CH]/C=C\1/OCC[C](OCC1)[CH]/C=C\1/OCC[C](OCC1)[CH]/C=C\1/OCC[C](OCC1)	-7.363945	-0.444362	1.340400	0.007300	2.393800	0.018300	4.223200	0.817600	4.364800	0.000400	4.445100	1.094800	4.673800	0.360200	4.757200	0.385700	4.791300	0.135100	4.930600	0.030700	4.974800	0.001000	5.255300	0.054400	5.335900	0.000200	5.357800	0.015200	5.546100	0.005200	5.629800	0.000100
213	213 c1sc(c(c1OC)C#N)c1sc(c(c1OC)C#N)c1sc(c(c1OC)C#N)c1sc(c(c1OC)C#N)	-7.053735	-2.024255	2.099500	0.923500	2.926500	0.003900	3.340200	0.027100	3.502100	0.323100	3.863400	0.084900	4.015100	0.298200	4.257500	0.000200	4.322800	0.000100	4.366800	0.228200	4.379000	0.000200	4.418600	0.018600	4.522300	0.011400	4.600500	0.183100	4.661500	0.205800	4.713500	0.001300
217	217 c1oc(c(c1OC)C#N)c1oc(c(c1OC)C#N)c1oc(c(c1OC)C#N)c1oc(c(c1OC)C#N)	-7.128566	-1.821530	2.167000	0.705400	2.952700	0.003100	3.422500	0.025400	3.497800	0.433400	3.867600	0.010400	4.055700	0.454100	4.327500	0.000100	4.356700	0.000000	4.439800	0.000000	4.492800	0.029800	4.521600	0.041400	4.572800	0.112400	4.720700	0.071700	4.766600	0.001100	4.789100	0.109200
218	218 c1sc(c2c1sc(=O)s2)c1sc(c2c1sc(=O)s2)c1sc(c2c1sc(=O)s2)c1sc(c2c1sc(=O)s2)	-8.285594	-0.744503	3.372700	0.000000	3.375100	0.000000	3.376200	0.000000	3.378700	0.000000	3.674600	0.816700	4.006500	0.103000	4.263600	0.117800	4.347800	0.016100	4.392700	0.026600	4.457500	0.002400	4.482600	0.001500	4.657500	0.009200	4.733400	0.016200	4.743800	0.020700	4.813100	0.005300
219	219 c1c(C(=O)C(F)(F)F)scc1c1c(C(=O)C(F)(F)F)scc1c1c(C(=O)C(F)(F)F)scc1c1c(C(=O)C(F)(F)F)scc1	-9.005608	-2.006840	2.871400	0.009900	2.919200	0.001900	3.000000	0.000000	3.016300	0.001100	3.565400	0.162000	3.628200	0.252700	3.702500	0.401200	3.803400	0.097000	3.917400	0.431700	4.075400	0.106100	4.151600	0.008800	4.236600	0.316700	4.460600	0.136400	4.517700	0.218100	4.722200	0.049400
220	220 N1N[C@H]2[C@@H](C)[C@@H]3[C@@H](NSN3)[C@H](C)[C@H]2N1N1N[C@H]2[C@@H](C)[C@@H]3[C@@H](NSN3)[C@H](C)[C@H]2N1N1N[C@H]2[C@@H](C)[C@@H]3[C@@H](NSN3)[C@H](C)[C@H]2N1N1N[C@H]2[C@@H](C)[C@@H]3[C@@H](NSN3)[C@H](C)[C@H]2N1	-8.778937	2.379091	6.943500	0.001600	7.019000	0.006300	7.035500	0.004800	7.152100	0.024500	7.192200	0.018500	7.237100	0.019700	7.262100	0.019800	7.305300	0.003900	7.327000	0.006900	7.333100	0.006900	7.345200	0.005900	7.375100	0.009100	7.404000	0.002300	7.467000	0.000700	7.476700	0.015300
